,stop_lat,stop_lon,members,stop_id
3821,-34.682422,-58.514647,"[np.float64(6427102694.0), np.float64(6427102693.0), np.float64(6427103738.0)]",
3822,-34.735502,-58.46187,"[np.float64(6490117394.0), np.float64(6490117393.0), np.float64(6490121704.0)]",
3823,-34.699182,-58.38034,"[np.float64(6434112821.0), np.float64(6434112654.0), np.float64(6434124661.0)]",
3824,-34.812963,-58.260103,"[np.float64(6274122249.0), np.float64(6274122250.0), np.float64(6274111265.0), np.float64(6274123248.0)]",
3825,-34.675445,-58.403505,"[np.float64(6434121656.0), np.float64(6434106642.0), np.float64(6434107445.0)]",
3826,-34.595818,-58.391657,"[np.float64(203394.0), np.float64(203395.0), np.float64(203393.0)]",
3827,-34.706877,-58.371585,"[np.float64(6434110366.0), np.float64(6434132792.0), np.float64(6434108666.0)]",
3828,-34.479745,-58.772467,"[np.float64(6515115055.0), np.float64(6515123057.0), np.float64(6515104838.0)]",
3829,-34.699488,-58.655832,"[np.float64(6539101093.0), np.float64(6539101092.0), np.float64(6539133710.0)]",
3830,-34.563623,-58.45531,"[np.float64(206557.0), np.float64(205689.0), np.float64(206556.0), np.float64(204945.0)]",
3831,-34.648257,-58.66407,"[np.float64(6410107158.0), np.float64(6410107159.0), np.float64(6410115445.0), np.float64(6410131469.0)]",
3832,-34.683832,-58.361897,"[np.float64(635132666.0), np.float64(635132667.0), np.float64(635123411.0)]",
3833,-34.470212,-58.652727,"[np.float64(6805111984.0), np.float64(6805111985.0), np.float64(6805116977.0)]",
3834,-34.744585,-58.418772,"[np.float64(6490121298.0), np.float64(6490121297.0), np.float64(6490117584.0), np.float64(6490117585.0)]",
3835,-34.569628,-58.591147,"[np.float64(6840117729.0), np.float64(6840117730.0), np.float64(6840102088.0)]",
3836,-34.710422,-58.388603,"[np.float64(6434125090.0), np.float64(6434124846.0), np.float64(6434123575.0)]",
3837,-34.526312,-58.55839,"[np.float64(6371113619.0), np.float64(6756101749.0), np.float64(6756131425.0)]",
3838,-34.754818,-58.581207,"[np.float64(6427112543.0), np.float64(6427112544.0), np.float64(6427109102.0)]",
3839,-34.745572,-58.616112,"[np.float64(6427112704.0), np.float64(6427112705.0), np.float64(6427131421.0), np.float64(6427131422.0)]",
3840,-34.734548,-58.418587,"[np.float64(6490110998.0), np.float64(6490110997.0), np.float64(6490114057.0), np.float64(6490114056.0)]",
3841,-34.75165,-58.326902,"[np.float64(6658124184.0), np.float64(6658124183.0), np.float64(6658109479.0)]",
3842,-34.641347,-58.7042,"[np.float64(6410133750.0), np.float64(6410127964.0), np.float64(6410132275.0)]",
3843,-34.711697,-58.573727,"[np.float64(6427126558.0), np.float64(6427130228.0), np.float64(6427111272.0)]",
3844,-34.934627,-57.890625,"[np.float64(6441133575.0), np.float64(6441104783.0), np.float64(6441124934.0)]",
3845,-34.705052,-58.318625,"[np.float64(635117505.0), np.float64(635117506.0), np.float64(635134656.0), np.float64(635125846.0)]",
3846,-34.533602,-58.564895,"[np.float64(6371104376.0), np.float64(6371104375.0), np.float64(6371107528.0), np.float64(6371107527.0)]",
3847,-34.725845,-58.356965,"[np.float64(6434106221.0), np.float64(6434106222.0), np.float64(6434133446.0)]",
3848,-34.404687,-58.598887,"[np.float64(6805118042.0), np.float64(6805118041.0), np.float64(6805121043.0)]",
3849,-34.681362,-58.350322,"[np.float64(635129148.0), np.float64(635129149.0), np.float64(635112585.0)]",
3850,-34.65854,-58.725012,"[np.float64(6539121205.0), np.float64(6539121206.0), np.float64(6539128208.0)]",
3851,-34.893677,-58.004545,"[np.float64(6441112655.0), np.float64(6441112656.0), np.float64(6441124896.0), np.float64(6441110096.0)]",
3852,-34.58894,-58.44572,"[np.float64(20923.0), np.float64(20921.0), np.float64(2032312.0), np.float64(20918.0)]",
3853,-34.680298,-58.49334,"[np.float64(2021091.0), np.float64(205271.0), np.float64(204786.0)]",
3854,-34.64211,-58.573505,"[np.float64(6427106895.0), np.float64(6427113822.0), np.float64(6568120429.0)]",
3855,-34.559525,-58.452423,"[np.float64(204976.0), np.float64(204974.0), np.float64(204973.0), np.float64(204977.0)]",
3856,-34.516425,-58.79281,"[np.float64(6412106675.0), np.float64(6412126312.0), np.float64(6412119525.0), np.float64(6412121655.0)]",
3857,-34.488103,-58.501437,"[np.float64(6756101577.0), np.float64(6756128238.0), np.float64(6756101380.0)]",
3858,-34.45321,-58.886587,"[np.float64(6638103991.0), np.float64(6638118060.0), np.float64(6638110641.0)]",
3859,-34.672333,-58.568865,"[np.float64(6427111204.0), np.float64(6427111205.0), np.float64(6427109520.0), np.float64(6427109521.0)]",
3860,-34.57484,-58.463227,"[np.float64(205071.0), np.float64(202823.0), np.float64(202819.0)]",
3861,-34.701433,-58.44136,"[np.float64(6490118844.0), np.float64(6490118843.0), np.float64(6490102708.0), np.float64(6490102707.0)]",
3862,-34.922778,-57.925258,"[np.float64(6441118489.0), np.float64(6441118488.0), np.float64(6441109172.0)]",
3863,-34.64762,-58.4982,"[np.float64(204533.0), np.float64(204532.0), np.float64(203460.0), np.float64(203462.0)]",
3864,-34.627207,-58.63673,"[np.float64(6408128371.0), np.float64(6408128370.0), np.float64(6408104476.0)]",
3865,-34.935562,-57.921745,"[np.float64(6441115381.0), np.float64(6441115380.0), np.float64(6441101254.0)]",
3866,-34.663662,-58.521542,"[np.float64(6427104420.0), np.float64(6427104421.0), np.float64(6427101415.0), np.float64(6427106700.0)]",
3867,-34.759075,-58.403292,"[np.float64(6490121530.0), np.float64(6490121531.0), np.float64(6490119797.0)]",
3868,-34.690715,-58.526785,"[np.float64(6427101291.0), np.float64(6427101292.0), np.float64(6427111106.0), np.float64(6427129671.0)]",
3869,-34.591033,-58.42517,"[np.float64(205819.0), np.float64(201264.0), np.float64(201260.0), np.float64(201259.0)]",
3870,-34.712055,-58.446452,"[np.float64(6490115587.0), np.float64(6490115586.0), np.float64(6490106892.0), np.float64(6490106893.0)]",
3871,-34.822075,-58.37811,"[np.float64(628102730.0), np.float64(628102729.0), np.float64(628107076.0), np.float64(628107077.0)]",
3872,-34.771297,-58.649697,"[np.float64(6427101724.0), np.float64(6427102131.0), np.float64(6427132802.0)]",
3873,-34.603555,-58.493685,"[np.float64(206504.0), np.float64(206176.0), np.float64(202455.0)]",
3874,-34.571232,-58.619447,"[np.float64(6840120261.0), np.float64(6840120262.0), np.float64(6840109082.0)]",
3875,-34.498298,-58.582577,"[np.float64(6756126945.0), np.float64(6756126946.0), np.float64(6756120482.0), np.float64(6756120481.0)]",
3876,-34.446675,-58.679012,"[np.float64(6805130576.0), np.float64(6805133069.0), np.float64(6805111698.0)]",
3877,-34.605272,-58.383613,"[np.float64(20446.0), np.float64(20444.0), np.float64(20189.0), np.float64(20188.0)]",
3878,-34.675972,-58.687897,"[np.float64(6539108465.0), np.float64(6539114791.0), np.float64(6539127590.0)]",
3879,-34.895412,-57.994755,"[np.float64(6441119877.0), np.float64(6441119876.0), np.float64(6441115728.0), np.float64(6441115729.0)]",
3880,-34.823097,-58.41261,"[np.float64(628132366.0), np.float64(628132367.0), np.float64(628101170.0), np.float64(628101169.0)]",
3881,-34.818218,-58.416193,"[np.float64(628118298.0), np.float64(628118299.0), np.float64(628113081.0), np.float64(628113082.0)]",
3882,-34.673475,-58.51231,"[np.float64(6427129520.0), np.float64(6427131203.0), np.float64(6427118267.0)]",
3883,-34.808747,-58.336362,"[np.float64(628105390.0), np.float64(628100004.0), np.float64(628120936.0)]",
3884,-34.743293,-58.418597,"[np.float64(6490115025.0), np.float64(6490115026.0), np.float64(6490113664.0), np.float64(6490113663.0)]",
3885,-34.62458,-58.418907,"[np.float64(203894.0), np.float64(203895.0), np.float64(207213.0), np.float64(203892.0)]",
3886,-34.68098,-58.71378,"[np.float64(6539113190.0), np.float64(6539113189.0), np.float64(6539124318.0), np.float64(6539124317.0)]",
3887,-34.615778,-58.537607,"[np.float64(6840109929.0), np.float64(6840109928.0), np.float64(6840133270.0)]",
3888,-34.609837,-58.4879,"[np.float64(201609.0), np.float64(202099.0), np.float64(203349.0)]",
3889,-34.63484,-58.393628,"[np.float64(2031406.0), np.float64(2031256.0), np.float64(20434.0), np.float64(20433.0)]",
3890,-34.815777,-58.389007,"[np.float64(628104709.0), np.float64(628104710.0), np.float64(628106204.0)]",
3891,-34.50598,-58.515627,"[np.float64(6756111893.0), np.float64(6756130083.0), np.float64(6861100003.0)]",
3892,-34.880312,-58.01097,"[np.float64(6441125230.0), np.float64(6441115842.0), np.float64(6441117600.0)]",
3893,-34.879375,-58.350155,"[np.float64(628109991.0), np.float64(628109992.0), np.float64(628120939.0), np.float64(628120938.0)]",
3894,-34.721177,-58.410472,"[np.float64(6434131940.0), np.float64(6434124676.0), np.float64(6434121159.0)]",
3895,-34.800868,-58.33692,"[np.float64(628116465.0), np.float64(628116466.0), np.float64(628118681.0), np.float64(628119373.0)]",
3896,-34.803483,-58.477963,"[np.float64(6260109547.0), np.float64(6260109546.0), np.float64(6260124952.0)]",
3897,-34.594922,-58.59122,"[np.float64(6840132061.0), np.float64(6840132062.0), np.float64(6840127137.0)]",
3898,-34.556372,-58.572145,"[np.float64(6371120214.0), np.float64(6371120215.0), np.float64(6371126242.0), np.float64(6371126243.0)]",
3899,-34.608032,-58.392457,"[np.float64(202885.0), np.float64(202884.0), np.float64(207138.0)]",
3900,-34.552482,-58.57695,"[np.float64(6371130779.0), np.float64(6371117437.0), np.float64(6371102074.0)]",
3901,-34.640035,-58.354358,"[np.float64(635108189.0), np.float64(635108188.0), np.float64(635123876.0), np.float64(635123875.0)]",
3902,-34.507915,-58.817197,"[np.float64(6412122254.0), np.float64(6412109726.0), np.float64(6412118798.0)]",
3903,-34.789827,-58.309065,"[np.float64(6658123772.0), np.float64(6658128876.0), np.float64(6658115962.0)]",
3904,-34.735447,-58.454603,"[np.float64(6490126138.0), np.float64(6490127957.0), np.float64(6490115285.0)]",
3905,-34.870288,-57.880725,"[np.float64(698100816.0), np.float64(698100815.0), np.float64(698104801.0), np.float64(698104802.0)]",
3906,-34.658235,-58.661198,"[np.float64(6410104211.0), np.float64(6410104212.0), np.float64(6410108287.0), np.float64(6410108286.0)]",
3907,-34.761475,-58.402797,"[np.float64(6490113140.0), np.float64(6490119318.0), np.float64(6490107951.0)]",
3908,-34.709545,-58.438567,"[np.float64(6490125991.0), np.float64(6490125992.0), np.float64(6490119224.0), np.float64(6490119223.0)]",
3909,-34.482592,-58.658035,"[np.float64(6805121483.0), np.float64(6805121482.0), np.float64(6805113014.0), np.float64(6805113015.0)]",
3910,-34.754035,-58.230477,"[np.float64(691131829.0), np.float64(691131828.0), np.float64(6658121469.0)]",
3911,-34.589333,-58.43753,"[np.float64(2032228.0), np.float64(2031546.0), np.float64(201004.0), np.float64(205957.0)]",
3912,-34.614762,-58.423472,"[np.float64(203799.0), np.float64(203798.0), np.float64(207172.0)]",
3913,-34.774572,-58.2335,"[np.float64(691115068.0), np.float64(691115067.0), np.float64(691127911.0), np.float64(691127910.0)]",
3914,-34.69162,-58.663887,"[np.float64(6539134367.0), np.float64(6539113182.0), np.float64(6539127921.0)]",
3915,-34.68806,-58.40453,"[np.float64(6434118758.0), np.float64(6434105724.0), np.float64(6434105221.0)]",
3916,-34.519507,-58.75313,"[np.float64(6412101632.0), np.float64(6412101633.0), np.float64(6412134500.0)]",
3917,-34.825595,-58.421028,"[np.float64(628121560.0), np.float64(628121561.0), np.float64(628111701.0), np.float64(628111700.0)]",
3918,-34.599955,-58.381887,"[np.float64(20555.0), np.float64(20542.0), np.float64(20554.0), np.float64(20543.0)]",
3919,-34.465387,-58.56952,"[np.float64(6749107986.0), np.float64(6749107988.0), np.float64(6749118095.0)]",
3920,-34.61869,-58.409327,"[np.float64(203692.0), np.float64(203529.0), np.float64(203691.0)]",
3921,-34.693815,-58.50224,"[np.float64(6427130052.0), np.float64(6427124986.0), np.float64(6427122749.0)]",
3922,-34.82107,-58.376247,"[np.float64(628102480.0), np.float64(628102481.0), np.float64(628128038.0)]",
3923,-34.58719,-58.412888,"[np.float64(201279.0), np.float64(201281.0), np.float64(201282.0)]",
3924,-34.62987,-58.466345,"[np.float64(205732.0), np.float64(205733.0), np.float64(205731.0)]",
3925,-34.667095,-58.535813,"[np.float64(6427117273.0), np.float64(6427117274.0), np.float64(6427131865.0), np.float64(6427131866.0)]",
3926,-34.696553,-58.602472,"[np.float64(6427115401.0), np.float64(6427108176.0), np.float64(6427126506.0)]",
3927,-34.555718,-58.520753,"[np.float64(6371101214.0), np.float64(6371101215.0), np.float64(6861105782.0)]",
3928,-34.614922,-58.64251,"[np.float64(6408112344.0), np.float64(6408112345.0), np.float64(6408125426.0), np.float64(6408125425.0)]",
3929,-34.605007,-58.646877,"[np.float64(6408128328.0), np.float64(6408128327.0), np.float64(6408108178.0)]",
3930,-34.7079,-58.395335,"[np.float64(6434112789.0), np.float64(6434112790.0), np.float64(6434131140.0)]",
3931,-34.425482,-58.590427,"[np.float64(6805106215.0), np.float64(6805106214.0), np.float64(6805102663.0), np.float64(6805102664.0)]",
3932,-34.767825,-58.437363,"[np.float64(6490125786.0), np.float64(6490110553.0), np.float64(6490127515.0)]",
3933,-34.705088,-58.410437,"[np.float64(6434134477.0), np.float64(6434134476.0), np.float64(6434129681.0), np.float64(6434129680.0)]",
3934,-34.669907,-58.62921,"[np.float64(6568100623.0), np.float64(6568100622.0), np.float64(6568110793.0), np.float64(6568110792.0)]",
3935,-34.656313,-58.698993,"[np.float64(6410109081.0), np.float64(6410109080.0), np.float64(6410100511.0), np.float64(6410111892.0)]",
3936,-34.574067,-58.592902,"[np.float64(6840119036.0), np.float64(6840119037.0), np.float64(6840114837.0)]",
3937,-34.469605,-58.500687,"[np.float64(6756117190.0), np.float64(6756117189.0), np.float64(6756123079.0), np.float64(6756123080.0)]",
3938,-34.76773,-58.404115,"[np.float64(6490112813.0), np.float64(6490112814.0), np.float64(6490119213.0), np.float64(6490119212.0)]",
3939,-34.75536,-58.349278,"[np.float64(6490126847.0), np.float64(6490126846.0), np.float64(6490119951.0)]",
3940,-34.756853,-58.26762,"[np.float64(6658114855.0), np.float64(6658125543.0), np.float64(6658132415.0), np.float64(6658125559.0)]",
3941,-34.627178,-58.38894,"[np.float64(201573.0), np.float64(2032403.0), np.float64(201576.0), np.float64(201575.0)]",
3942,-34.699222,-58.594032,"[np.float64(6427126962.0), np.float64(6427131705.0), np.float64(6427109188.0)]",
3943,-34.905902,-57.94846,"[np.float64(6441124608.0), np.float64(6441124607.0), np.float64(6441126389.0), np.float64(6441113901.0)]",
3944,-34.78524,-58.420722,"[np.float64(6490111521.0), np.float64(6490111520.0), np.float64(6490132267.0), np.float64(6490132268.0)]",
3945,-34.754613,-58.292753,"[np.float64(6658117698.0), np.float64(6658117697.0), np.float64(6658116890.0), np.float64(6658116891.0)]",
3946,-34.674373,-58.40493,"[np.float64(6434121775.0), np.float64(6434115615.0), np.float64(6434112461.0), np.float64(6434123330.0)]",
3947,-34.739253,-58.56386,"[np.float64(6427124073.0), np.float64(6427124072.0), np.float64(6427122393.0), np.float64(6427122392.0)]",
3948,-34.620827,-58.416547,"[np.float64(207173.0), np.float64(203850.0), np.float64(203873.0)]",
3949,-34.756917,-58.488202,"[np.float64(6260118825.0), np.float64(6260118826.0), np.float64(6260116604.0)]",
3950,-34.821622,-58.43928,"[np.float64(6260124967.0), np.float64(6260124968.0), np.float64(628105809.0)]",
3951,-34.65504,-58.416422,"[np.float64(204488.0), np.float64(204487.0), np.float64(204490.0), np.float64(204489.0)]",
3952,-34.74669,-58.289523,"[np.float64(6658104903.0), np.float64(6658104902.0), np.float64(6658118778.0), np.float64(6658118777.0)]",
3953,-34.747593,-58.350588,"[np.float64(6490131376.0), np.float64(6490119180.0), np.float64(6490132701.0)]",
3954,-34.665598,-58.700738,"[np.float64(6539118508.0), np.float64(6539118509.0), np.float64(6539127361.0)]",
3955,-34.784822,-58.344705,"[np.float64(628128200.0), np.float64(628128201.0), np.float64(628131071.0)]",
3956,-34.765217,-58.215792,"[np.float64(691104040.0), np.float64(691104039.0), np.float64(691100477.0), np.float64(691100478.0)]",
3957,-34.57655,-58.687142,"[np.float64(6760112810.0), np.float64(6760112811.0), np.float64(6760109191.0), np.float64(6760109190.0)]",
3958,-34.808805,-58.388665,"[np.float64(628113796.0), np.float64(628113797.0), np.float64(628132082.0)]",
3959,-34.939137,-57.895547,"[np.float64(6441112512.0), np.float64(6441112511.0), np.float64(6441119324.0)]",
3960,-34.768363,-58.356213,"[np.float64(628106392.0), np.float64(628106393.0), np.float64(628119603.0), np.float64(628127545.0)]",
3961,-34.64401,-58.36866,"[np.float64(2062.0), np.float64(2033046.0), np.float64(2060.0), np.float64(2061.0)]",
3962,-34.625192,-58.589123,"[np.float64(6568132503.0), np.float64(6568134728.0), np.float64(6568121448.0)]",
3963,-34.640982,-58.63646,"[np.float64(6568100407.0), np.float64(6568100408.0), np.float64(6568122320.0), np.float64(6568130101.0)]",
3964,-34.734035,-58.263272,"[np.float64(6658112112.0), np.float64(6658112113.0), np.float64(6658117288.0), np.float64(6658117287.0)]",
3965,-34.641082,-58.353278,"[np.float64(635123638.0), np.float64(635123637.0), np.float64(635114099.0), np.float64(635114098.0)]",
3966,-34.507733,-58.566698,"[np.float64(6756116191.0), np.float64(6756103801.0), np.float64(6756119871.0)]",
3967,-34.506865,-58.580892,"[np.float64(6371115495.0), np.float64(6371115494.0), np.float64(6371119219.0), np.float64(6371119331.0)]",
3968,-34.729435,-58.291063,"[np.float64(6658123230.0), np.float64(6658126162.0), np.float64(6658131477.0)]",
3969,-34.401575,-58.67933,"[np.float64(6805116167.0), np.float64(6805116168.0), np.float64(6805123467.0)]",
3970,-34.671315,-58.497267,"[np.float64(208085.0), np.float64(207919.0), np.float64(206431.0)]",
3971,-34.729923,-58.282888,"[np.float64(6658105865.0), np.float64(6658105866.0), np.float64(6658118852.0), np.float64(6658119041.0)]",
